position_0,position_1,position_2
0.00979388,0.00266111,0.00144614
0.00911298,0.002094,0.00190712
0.0108773,0.00283853,0.0013981
0.0120441,0.00264197,0.00136712
0.0130461,0.00281304,0.0015121
-0.0128634,0.00357642,0.00120891
-0.0112307,0.0036669,0.00142221
-0.0104275,0.00308856,0.00128467
-0.00968994,0.00376152,0.00130716
-0.00867905,0.00367497,0.00120626
-0.00720233,0.00334167,0.00184726
-0.00571196,0.00347728,0.00157893
-0.00412664,0.0034082,0.00134543
-0.00317489,0.00369562,0.00145113
-0.00222138,0.00334893,0.00160577
-0.00150115,0.00382287,0.00110297
-0.00104726,0.00353609,0.00199149
-0.000134677,0.00308408,0.00196089
-0.000439612,0.00367095,0.00121252
0.000544194,0.0037467,0.00135428
0.00152342,0.00389667,0.00146618
0.00250806,0.00378233,0.00136068
0.00355062,0.00395938,0.00102034
0.00377315,0.00310719,0.00169811
0.00440789,0.0038661,0.00152454
0.00573886,0.00303104,0.00156541
0.00597767,0.00399937,0.00149481
0.00668064,0.00307787,0.00188912
0.00697087,0.00391281,0.00142484
0.0079973,0.00382535,0.00105801
0.00800722,0.00321968,0.00186529
0.0102292,0.00360744,0.00148207
0.0119703,0.00358356,0.00103938
0.0115511,0.00336121,0.00191887
0.0128054,0.00378285,0.0015456
-0.0121412,0.0040234,0.001808
-0.0123741,0.00499472,0.00189745
-0.0114865,0.00462911,0.00135867
-0.0105084,0.00432958,0.00122119
-0.00971938,0.00494318,0.00123437
-0.00841779,0.00459787,0.00149914
-0.00747043,0.00456921,0.00116565
-0.00652666,0.00444227,0.00146695
-0.00555213,0.00440821,0.00125558
-0.00456602,0.0043053,0.00136792
-0.00360663,0.00451359,0.00107507
-0.0031876,0.00492476,0.0019167
-0.00251506,0.00443948,0.00136348
-0.00166856,0.00498914,0.00123796
-0.000916622,0.00445082,0.00161399
6.55302e-05,0.00450822,0.0017849
0.000777808,0.00494913,0.00124173
0.00175923,0.00480596,0.00112493
0.00315565,0.00434454,0.00186985
0.00441433,0.00484111,0.00131343
0.00527549,0.00465034,0.00178081
0.00650498,0.00484349,0.0013479
0.00751318,0.00474003,0.00128939
0.00847249,0.00459363,0.00152932
0.00932565,0.00409533,0.00137633
0.0101729,0.00463851,0.00134023
0.0113116,0.00447689,0.00172391
0.0122169,0.0045556,0.00131116
-0.0114659,0.00540467,0.00198694
-0.0104943,0.00505298,0.00191042
-0.0108913,0.00561893,0.00118806
-0.00982696,0.00578309,0.0017618
-0.00888604,0.00568385,0.0014402
-0.00792615,0.00544532,0.00130628
-0.00696584,0.00533336,0.00156221
-0.00597586,0.00529324,0.00144166
-0.00509305,0.0050682,0.00184662
-0.0041198,0.00515823,0.0016406
-0.00478892,0.00593832,0.00146222
-0.00349524,0.00587267,0.00195252
-0.00277084,0.00560667,0.0013193
-0.00192472,0.00575149,0.00182961
-0.000472803,0.00529512,0.00127181
0.000337106,0.00561297,0.00184232
0.00141542,0.00568042,0.001479
0.00245581,0.0050617,0.00179308
0.00236691,0.00589332,0.00124804
0.00336966,0.00512474,0.00128808
0.00308531,0.00582481,0.00193626
0.00511092,0.00567481,0.00133525
0.006274,0.00582725,0.00127561
0.00725804,0.00570016,0.0013863
0.00800153,0.0054023,0.00198227
0.008985,0.0054427,0.00181992
0.00986605,0.00568281,0.00141857
0.0108987,0.0053238,0.00139009
0.0120506,0.00573255,0.00127233
-0.0118368,0.00617696,0.00147545
-0.0108742,0.00669772,0.00129239
-0.009283,0.00659783,0.00146456
-0.00836665,0.00644216,0.00183321
-0.00729317,0.0062524,0.00134968
-0.00640303,0.00612797,0.00178257
-0.0056532,0.0068474,0.00160323
-0.00435639,0.00675061,0.00184772
-0.00349093,0.00667216,0.00135655
-0.00230829,0.0064903,0.00127786
-0.00116483,0.00601609,0.00123958
-0.00149846,0.00689672,0.00169703
-0.000291964,0.00671875,0.00137168
0.000666101,0.00643913,0.00138686
0.0038113,0.00620115,0.00136539
0.00329384,0.00680045,0.00197143
0.00464915,0.00653952,0.00178841
0.00559882,0.00653405,0.00148174
0.00724597,0.00683486,0.00118262
0.00802168,0.00632481,0.00154663
0.00900718,0.00633822,0.00138137
0.0106565,0.00628928,0.00147986
0.0115999,0.00661107,0.00143026
-0.0111211,0.00738555,0.001975
-0.0100414,0.00723947,0.0013823
-0.00910122,0.00753464,0.00116657
-0.00774572,0.00713465,0.00146695
-0.00665669,0.0070195,0.00141141
-0.00696984,0.00792291,0.00169735
-0.00596428,0.00770075,0.00118547
-0.00485118,0.00735637,0.00122494
-0.00380818,0.00761864,0.00135264
-0.00279652,0.00738812,0.00132154
-0.00193273,0.00779404,0.00175917
-0.00093493,0.0074496,0.00108618
-0.000220927,0.00749319,0.00199936
0.000415395,0.00752437,0.00122968
0.000878254,0.00795946,0.00201759
0.00158124,0.00786049,0.00131367
0.00132345,0.00704608,0.00183117
0.00256219,0.00710218,0.0013203
0.00348521,0.00748333,0.00126986
0.00438611,0.00712422,0.00102172
0.00442282,0.00760272,0.00189814
0.00541565,0.00749409,0.00187308
0.00634898,0.00719034,0.00143539
0.00750034,0.007877,0.00142466
0.0082122,0.00720169,0.00110837
0.0089099,0.00722816,0.00182052
0.00954352,0.00784256,0.00135663
0.0101815,0.00714554,0.00167869
0.0109842,0.00759409,0.00129783
-0.0106376,0.0080665,0.00142579
-0.00972168,0.00845761,0.0013414
-0.00873878,0.00866485,0.00134223
-0.0079066,0.00811838,0.00141041
-0.00744351,0.00893528,0.00107458
-0.00681596,0.00889789,0.00184994
-0.00590525,0.00871113,0.00148532
-0.00496975,0.00834006,0.00135825
-0.00401887,0.00854729,0.00105211
-0.00427714,0.0086179,0.00202093
-0.00331908,0.00866527,0.00175073
-0.00254849,0.00834799,0.00120159
-0.00135936,0.00855878,0.00138093
-0.000411495,0.00824896,0.00137393
0.000707998,0.00853347,0.00121829
0.00177981,0.00854184,0.00201487
0.00273639,0.00814221,0.00133496
0.00384403,0.00835734,0.0015917
0.00479303,0.00810074,0.00104148
0.00474508,0.00866322,0.00189837
0.00559781,0.00874595,0.00138312
0.00652509,0.00816655,0.00133081
0.0068353,0.00891027,0.00192247
0.00762689,0.00886056,0.00131625
0.00854612,0.00898773,0.00168354
0.00949808,0.0088368,0.00142523
0.0103886,0.00838681,0.0014166
-0.00944591,0.00943402,0.00147617
-0.00799223,0.0094619,0.00172154
-0.00632756,0.00962455,0.00136501
-0.00533487,0.00934427,0.00200395
-0.00460452,0.00935101,0.00131885
-0.00335338,0.00953382,0.00126113
-0.00399193,0.00976506,0.00199178
-0.00205826,0.00921156,0.00109897
-0.00194822,0.00979681,0.00189961
-0.00114351,0.00975172,0.00123743
-0.000640513,0.00917217,0.00187684
0.000236267,0.00938325,0.0014523
0.00111062,0.00928017,0.00194676
0.00200195,0.00907683,0.00120047
0.00264075,0.00990814,0.00132885
0.0031474,0.00905042,0.0014082
0.00411686,0.00928617,0.00135079
0.00505012,0.00955882,0.00157502
0.00635552,0.00976924,0.00162596
0.00803348,0.00976054,0.00107893
0.00911459,0.00975733,0.00139766
-0.00855579,0.0102497,0.00147977
-0.0077467,0.0108443,0.00108634
-0.00724487,0.0100225,0.00136546
-0.00544096,0.0100951,0.00134968
-0.00597182,0.0109329,0.001477
-0.00451404,0.010414,0.00115798
-0.00355926,0.0104957,0.00143783
-0.00260835,0.0102305,0.00129002
-0.00152067,0.0106411,0.00157726
-0.000229159,0.010278,0.00127262
0.000730215,0.0102019,0.0017391
0.0017163,0.0100753,0.00166407
0.00226578,0.0108532,0.0013653
0.0036094,0.010145,0.00129634
0.00453944,0.0106239,0.00134302
0.00633948,0.0106625,0.00117986
0.00724872,0.010227,0.00148678
-0.00682287,0.011476,0.00144153
-0.00511706,0.0114077,0.00126744
-0.00594467,0.0119535,0.00146049
-0.00410813,0.0113305,0.00140963
-0.00311249,0.0113881,0.0014875
-0.00218868,0.0112505,0.00113071
-0.000661612,0.0111681,0.00141293
0.000332824,0.0111007,0.00134892
0.00130124,0.011003,0.00157521
0.00264066,0.0118101,0.00129285
0.00300362,0.011138,0.00197436
0.00342047,0.0111687,0.0010667
0.0035806,0.0119604,0.00165561
0.00449357,0.0116242,0.00142492
0.00540151,0.0112054,0.00138815
0.00645596,0.011628,0.00140538
0.00716495,0.0112655,0.00200421
-0.00502038,0.012372,0.00150401
-0.0040347,0.0123238,0.00135565
-0.00343885,0.0129028,0.00190763
-0.0030512,0.0123373,0.00118126
-0.00210533,0.0122458,0.00148692
-0.0011295,0.0120394,0.00154576
-0.000152914,0.0120207,0.00129552
-0.000668016,0.012876,0.00126173
0.000765578,0.0124272,0.00134941
0.00177617,0.0123516,0.00144557
0.00340339,0.0129091,0.00139539
0.00437623,0.0126144,0.00138335
0.00516675,0.0122251,0.00185579
-0.00208823,0.0131755,0.0011162
-0.00138904,0.0132792,0.00182201
0.000261224,0.0132905,0.00136348
0.00144995,0.0132733,0.00164916
0.00236959,0.0131388,0.00128102
-0.0133449,0.000415743,0.00212511
-0.0123522,0.000398125,0.00222983
-0.0113762,0.000681693,0.0023458
-0.00924358,0.000303336,0.0023307
-0.00832173,0.000274666,0.00271394
-0.00719488,0.00094993,0.00224777
-0.00635054,0.000460209,0.00203235
-0.005478,0.00025271,0.00246768
-0.00467236,0.000725965,0.00211876
-0.00410773,0.000587715,0.00300107
-0.00379892,0.00023978,0.00211589
-0.00292372,0.000330921,0.00264797
-0.00183749,0.000957755,0.00202516
-0.00158726,0.000122276,0.00251121
-0.000870189,0.000814989,0.00246393
-0.000293793,9.88287e-05,0.00285533
0.000747001,0.000337034,0.002444
0.001689,0.000435905,0.00276426
0.00268244,0.000371221,0.0024527
0.00418085,0.000547312,0.00290459
0.00523993,0.000473342,0.00294844
0.00626017,0.000590322,0.00251737
0.00755044,0.000186775,0.00249251
0.00860782,0.000580455,0.00275941
0.00936026,6.01047e-05,0.00232106
0.0102168,0.00073017,0.00239394
0.0117169,0.000826081,0.00204649
0.0121672,0.000738439,0.00293479
0.0133415,0.00047196,0.00226892
-0.0133011,0.00115477,0.00284062
-0.0124303,0.00137844,0.00240483
-0.0112799,0.0016623,0.00211157
-0.0116762,0.00158252,0.00302591
-0.0104542,0.00101205,0.00215077
-0.0105514,0.00178173,0.00278078
-0.00961841,0.00158995,0.00224014
-0.00991703,0.0010072,0.00299186
-0.00873593,0.00116701,0.00252285
-0.00786427,0.00131564,0.00298553
-0.00710332,0.00195689,0.00292112
-0.00659401,0.00183663,0.00207439
-0.00545652,0.00134068,0.00206521
-0.00563122,0.00107504,0.00301146
-0.00485305,0.00169157,0.00282178
-0.00396212,0.00136856,0.00239702
-0.0030615,0.00130255,0.00282268
-0.00118228,0.00170337,0.00213085
-0.00164898,0.00131865,0.00293693
-2.86615e-05,0.00105816,0.00294393
0.00039315,0.00131847,0.00207762
0.00195577,0.00154189,0.00254085
0.0010265,0.00134218,0.00284686
0.00278569,0.00127902,0.00205119
0.00359964,0.00131188,0.00263082
0.00456547,0.00112823,0.00218885
0.0056594,0.00135589,0.00274059
0.00517331,0.00193269,0.00208863
0.00711347,0.00104145,0.00221985
0.00740141,0.00177026,0.00288521
0.00818403,0.00113083,0.00204315
0.00878685,0.00181725,0.0028089
0.0093062,0.00112989,0.00230542
0.0109025,0.0014286,0.00219978
0.0126525,0.00136273,0.00232292
-0.0130669,0.00211432,0.00268939
-0.0120782,0.00229771,0.00223596
-0.0112601,0.00258685,0.00273197
-0.00965933,0.00260558,0.00266751
-0.00877068,0.00211448,0.0021706
-0.0079711,0.00270069,0.00235453
-0.0070229,0.00293402,0.00273932
-0.00566639,0.00227422,0.00234789
-0.00412906,0.00238094,0.00283591
-0.00326181,0.00203131,0.00214248
-0.00370739,0.00294149,0.00212362
-0.00271608,0.00283126,0.00242641
-0.00195465,0.0022562,0.00277463
-0.00109907,0.00264875,0.00244258
-0.000268445,0.00210257,0.00209282
-0.000273869,0.00292025,0.00293637
0.0006586,0.00288102,0.0025844
0.000183546,0.00203329,0.00298046
0.00121455,0.00213295,0.00222374
0.00197311,0.00251984,0.00274604
0.00301236,0.00208654,0.00285905
0.00371372,0.00278733,0.00275571
0.00431478,0.00200842,0.00258997
0.00544452,0.00230084,0.00298213
0.00607412,0.00234819,0.00220987
0.00736605,0.00276159,0.00254238
0.00806869,0.00214129,0.00219648
0.00841731,0.00299077,0.00274706
0.00935476,0.00299041,0.00228161
0.0100077,0.00201984,0.00234422
0.0103515,0.00295094,0.00223905
0.011242,0.00247022,0.00225071
0.0122276,0.00258046,0.00237332
0.0131642,0.00222141,0.00230922
-0.012887,0.0034894,0.00220358
-0.0119244,0.00326727,0.00242424
-0.0104545,0.00319257,0.00227814
-0.0109126,0.00396135,0.00272085
-0.00973995,0.0035804,0.00287371
-0.0089702,0.00309292,0.00213494
-0.00813628,0.00363609,0.00204287
-0.00760874,0.00373033,0.00288623
-0.00640244,0.00380546,0.00222328
-0.00561316,0.0032936,0.00255784
-0.00448961,0.00350936,0.00248953
-0.00356031,0.00364065,0.00282956
-0.00271659,0.00382621,0.0023295
-0.00184588,0.00330675,0.00254586
-0.000145536,0.00389489,0.00254545
0.00092289,0.00379433,0.0022757
0.00173961,0.00349018,0.00276357
0.00275104,0.00321688,0.00214628
0.00347204,0.00374176,0.00259757
0.00442736,0.00338656,0.0023994
0.00533804,0.00375735,0.00222354
0.00607064,0.00323921,0.00266156
0.00698067,0.00374352,0.00256952
0.00877273,0.00379018,0.00215014
0.00974814,0.00396089,0.00228329
0.0107652,0.00385843,0.00228626
0.0109953,0.00316832,0.00297102
0.0119614,0.00340332,0.00287296
0.0129445,0.00327329,0.00239287
-0.012621,0.00435551,0.00262557
-0.0116571,0.00460486,0.00255368
-0.0101258,0.00412358,0.0021283
-0.0101807,0.00464266,0.00297976
-0.00908352,0.00407963,0.00203331
-0.00919714,0.00441465,0.00296761
-0.00830969,0.0045079,0.00249754
-0.00727942,0.00430323,0.00211023
-0.00642268,0.00496006,0.00231326
-0.00519846,0.00412149,0.0021445
-0.00383448,0.00417358,0.00203243
-0.00390788,0.00498759,0.00260556
-0.00277025,0.00470933,0.00279651
-0.00182462,0.00416226,0.00202954
-0.00106404,0.00427008,0.00266806
0.000324261,0.00481609,0.00270009
0.00131157,0.00468447,0.00204286
0.00182636,0.00470397,0.00299866
0.00216941,0.00419907,0.00220679
0.00451512,0.00438369,0.00237294
0.00528832,0.00489384,0.00274882
0.0061984,0.00459581,0.00226606
0.00773818,0.00415874,0.0020692
0.00785168,0.00483705,0.00279225
0.00885383,0.0047215,0.00249548
0.00977677,0.00495616,0.00219778
0.0107588,0.00498396,0.00238299
0.0114209,0.00424176,0.00293433
0.0121263,0.00412623,0.00220606
0.0125214,0.0046298,0.00297225
-0.0122791,0.00523964,0.00301121
-0.0108548,0.00539629,0.00277703
-0.00923368,0.00506198,0.00214134
-0.00981987,0.00555334,0.00278517
-0.00830946,0.00546826,0.00222596
-0.00735877,0.00529869,0.00247833
-0.0060142,0.00563729,0.00292172
-0.00518732,0.0050484,0.00284163
-0.00457198,0.00570575,0.0024088
-0.00267394,0.00565999,0.00248182
-0.00178189,0.00503585,0.00251243
-0.0011282,0.0057354,0.00279861
-0.000566942,0.00506257,0.00232057
-8.54321e-05,0.00574772,0.00286545
0.00177672,0.00549621,0.00239196
0.00257162,0.00596062,0.00277823
0.00305431,0.00502949,0.00259148
0.00392969,0.00515574,0.00212682
0.00480471,0.00563421,0.00228485
0.00576705,0.00547408,0.00206073
0.00554674,0.00586812,0.00295246
0.00648663,0.00556747,0.00274652
0.00708218,0.00504405,0.00213841
0.00808199,0.00579713,0.00293973
0.00912962,0.00562871,0.00280859
0.0102537,0.00584299,0.00232464
0.0117043,0.00519672,0.00286732
0.0110496,0.00594974,0.00291682
0.0123025,0.00519254,0.00207176
-0.0116062,0.00659729,0.0023525
-0.0107327,0.00607826,0.00206039
-0.0105168,0.00657958,0.00289547
-0.00962827,0.0064755,0.00245193
-0.00882061,0.00625954,0.00299881
-0.00711729,0.0066838,0.00223019
-0.00786713,0.00622729,0.00270398
-0.00616556,0.00668732,0.0025739
-0.00692142,0.00605135,0.00297678
-0.00548723,0.00603064,0.0021699
-0.0052023,0.00697102,0.00248682
-0.00434891,0.00658061,0.00283183
-0.00337165,0.00638094,0.00280193
-0.0027695,0.00677952,0.00211334
-0.00195478,0.00642285,0.00256813
-0.000556695,0.00601574,0.00202855
-0.000851241,0.00686615,0.00245618
0.000170856,0.00663281,0.00232345
0.00106321,0.00618534,0.00226841
0.00205767,0.00640365,0.00204596
0.00393884,0.00612655,0.00235716
0.00528496,0.00675193,0.00252827
0.00641874,0.00641939,0.00206793
0.00728717,0.00600354,0.00233724
0.00709542,0.00694805,0.00260141
0.00863925,0.00635365,0.00232855
0.00802561,0.00681953,0.00296086
0.00960271,0.00659751,0.00227463
0.0105053,0.00675282,0.00267504
0.0118824,0.00608544,0.0022323
-0.00991467,0.00742712,0.00235316
-0.00893501,0.00718982,0.00238829
-0.00805423,0.0076442,0.00227289
-0.0086847,0.00796775,0.00297402
-0.00729385,0.00742061,0.00287813
-0.00640906,0.00765239,0.00247878
-0.00554696,0.00794728,0.00207205
-0.00458819,0.007677,0.00213459
-0.003613,0.00728889,0.00227395
-0.00232845,0.00731144,0.00283379
-0.00283199,0.00790582,0.00218079
-0.00136675,0.00753958,0.00297989
-0.000332289,0.00774978,0.00295852
0.000872768,0.00723338,0.00270332
0.00192932,0.00705229,0.00279199
0.00154605,0.00797305,0.00280053
0.00229517,0.00767118,0.00209786
0.00292468,0.00707332,0.00285629
0.00340675,0.00775161,0.0022544
0.0039274,0.00704943,0.00273643
0.00457704,0.00779742,0.0028658
0.00690664,0.00785377,0.00222593
0.00614566,0.00727683,0.00252005
0.00792427,0.00724007,0.00206358
0.00909314,0.00733,0.0027949
0.0106546,0.0079789,0.00228968
0.0112515,0.00718575,0.00217015
-0.0105567,0.00817563,0.00250299
-0.00913793,0.00811702,0.00207697
-0.00994519,0.00890696,0.00220461
-0.00965476,0.00819782,0.00293111
-0.0082406,0.00862369,0.0022058
-0.00874321,0.00896427,0.00299795
-0.00732862,0.00836225,0.00251988
-0.00605672,0.00870824,0.00247167
-0.00505672,0.00862905,0.00264268
-0.00385801,0.00820486,0.00282825
-0.00326763,0.00899953,0.00268956
-0.00240161,0.00891806,0.00204207
-0.00200131,0.00823733,0.00265167
-0.00104803,0.00802857,0.00216832
-8.31241e-05,0.00845349,0.00229209
0.000583795,0.00816714,0.00297647
0.00279962,0.00854353,0.00224741
0.00230867,0.00896528,0.00300867
0.00341534,0.00839627,0.00301971
0.00525589,0.00852402,0.00277019
0.00604582,0.00835763,0.00218533
0.00778,0.0081014,0.00264172
0.00735109,0.00893625,0.0029848
0.00866438,0.00812776,0.0021775
0.00829987,0.00895417,0.00265234
0.00965594,0.00801005,0.00232984
0.00910991,0.00849352,0.0030103
0.0100383,0.00880562,0.00279081
-0.00927292,0.00960519,0.00244493
-0.00772539,0.00927659,0.00275865
-0.0069261,0.00973875,0.00237705
-0.00425602,0.0092423,0.00279905
-0.00353848,0.00990385,0.00301438
-0.00292168,0.00978336,0.00212766
-0.00233441,0.00917849,0.00300503
-0.0014816,0.00905211,0.00239925
-0.0010939,0.00997108,0.00238692
-0.000471182,0.00927866,0.00285385
-0.000113082,0.0099619,0.00221239
0.000507729,0.00912923,0.00272762
0.00142824,0.00995299,0.00261323
0.00229325,0.00939165,0.00210684
0.00238193,0.00998431,0.00290592
0.00384963,0.00907842,0.00229131
0.00320195,0.00982626,0.00214999
0.00488511,0.00942639,0.00255205
0.0042182,0.00999831,0.002075
0.00593107,0.00992352,0.00251504
0.00637958,0.00907588,0.00279542
0.00696228,0.00993592,0.00239945
0.00781467,0.00956909,0.00203413
0.00925024,0.00922951,0.00234965
-0.00852842,0.0102683,0.00247831
-0.00780647,0.0108304,0.00208075
-0.00682242,0.0106657,0.0020227
-0.00631233,0.0108566,0.00285913
-0.00600401,0.0101126,0.00217498
-0.00495962,0.01007,0.00257632
-0.00430998,0.0106971,0.00215154
-0.00334343,0.0106651,0.00239829
-0.00237743,0.0106834,0.00214691
-0.00196793,0.0100955,0.00285176
-0.000108943,0.0108574,0.0028216
-0.000975282,0.0109858,0.00234234
0.000955839,0.0108415,0.00249719
0.00051041,0.0100924,0.00298076
0.00202436,0.0107501,0.00232937
0.00316666,0.0105895,0.00279238
0.00513747,0.0103872,0.00212495
0.00602517,0.0108468,0.00211077
0.00798524,0.0106991,0.00205117
0.00727362,0.0107641,0.0028597
0.00874051,0.0100825,0.00226375
0.00822856,0.010515,0.00300328
-0.00642271,0.0117044,0.00232629
-0.00512445,0.0112662,0.00225588
-0.00422383,0.0116916,0.00233405
-0.00269834,0.0114421,0.00270928
-0.00178889,0.0114821,0.00204632
-0.00158646,0.0113994,0.00302028
-0.000233596,0.0116424,0.00221604
0.000746623,0.0116977,0.00203208
0.000729974,0.0119595,0.00299659
0.00173223,0.0116974,0.00220022
0.00248153,0.0113942,0.00293666
0.00399204,0.0110315,0.00207254
0.00365161,0.0114447,0.00296268
0.0049164,0.0113474,0.00228432
0.00450331,0.0119646,0.00300123
0.00549049,0.0118364,0.0029372
0.00631665,0.0117638,0.00238229
-0.0053857,0.0122166,0.00241924
-0.00424104,0.0126591,0.00258393
-0.00337423,0.0121614,0.0025703
-0.00219088,0.0122783,0.00249551
-0.00106332,0.0121422,0.00253687
0.000197421,0.0125648,0.00215669
0.00120541,0.0125447,0.00228536
0.00275408,0.0120644,0.00225091
0.00209296,0.0123207,0.00295532
0.0034215,0.0129083,0.00294042
0.00419984,0.0126695,0.00236384
-0.00247215,0.0131203,0.00203774
-0.00149339,0.0130526,0.00278907
-0.000423445,0.0133454,0.00210752
0.000671682,0.0133349,0.00258088
0.00188742,0.0132175,0.00256442
0.00279411,0.0130573,0.00217969
-0.0133453,0.000191748,0.00310356
-0.0133101,0.00091301,0.00380859
-0.0123543,0.000625228,0.00320159
-0.0114164,0.000285298,0.00326096
-0.0104793,0.000243227,0.00360523
-0.00955077,0.00011915,0.00326111
-0.00895815,0.000941713,0.00347349
-0.00849364,8.78842e-05,0.00369971
-0.00804934,0.000959072,0.00389824
-0.00750145,0.000418374,0.00326408
-0.00695511,0.000809775,0.0040022
-0.00587586,0.000179305,0.00338059
-0.00409675,0.00025564,0.00394245
-0.00330695,0.000789159,0.00364339
-0.00214513,0.000508479,0.00324555
-0.00100352,0.000755266,0.00345155
-5.51789e-05,0.000504787,0.00377374
0.00093402,0.000560978,0.0034626
0.00231736,0.000430118,0.00362319
0.00344419,0.000690127,0.00356246
0.00463901,0.000551094,0.00379269
0.00566762,0.000147492,0.00378819
0.00723833,0.000830941,0.00318899
0.00801491,3.34324e-05,0.00336193
0.00877353,0.000437191,0.0038718
0.00953999,0.000614515,0.00312915
0.0104416,6.15107e-05,0.00310102
0.0105208,0.000915381,0.00361148
0.0112996,0.000394189,0.00395981
0.012573,0.000377101,0.00384977
0.0133344,0.000655645,0.0032502
-0.0126014,0.00159307,0.00340428
-0.0116743,0.00147576,0.00402163
-0.0108968,0.00113856,0.00346316
-0.0100432,0.00108457,0.00397787
-0.00919085,0.00184002,0.003105
-0.00836132,0.00187407,0.00365556
-0.00739406,0.00171476,0.00384392
-0.00642704,0.00146803,0.0034687
-0.00542832,0.00183328,0.00362664
-0.00476485,0.00105785,0.00358979
-0.00385197,0.00158006,0.00336655
-0.00240729,0.00169685,0.00346593
-0.00149668,0.00192946,0.00380358
-0.000842855,0.00189789,0.00304809
-0.000377393,0.00144861,0.00380627
0.000615683,0.00154158,0.0037362
0.00178327,0.00126388,0.00349243
0.00271343,0.00115774,0.00306684
0.00307481,0.00154187,0.0039267
0.00393556,0.00178629,0.00348569
0.00475789,0.00131991,0.00316736
0.00541755,0.00116806,0.00390202
0.00628771,0.0010141,0.00343628
0.00642645,0.001921,0.00304101
0.00735704,0.00154218,0.00388074
0.00813358,0.00125259,0.0033238
0.00954471,0.00157096,0.0034098
0.0104871,0.00182192,0.00319603
0.0113346,0.00129006,0.00308756
0.011975,0.00117372,0.00384272
0.0122743,0.00186033,0.00310275
0.0132488,0.00164684,0.00315365
-0.013106,0.00254709,0.00358871
-0.0121213,0.00245494,0.00322035
-0.0110447,0.0021185,0.0035869
-0.0116256,0.00299461,0.00389858
-0.0104409,0.00284859,0.00323847
-0.0100383,0.00201052,0.00360384
-0.00929537,0.00270082,0.00359887
-0.00775485,0.00259469,0.00332635
-0.0062393,0.00240057,0.00315517
-0.00689102,0.00288776,0.00373396
-0.0050975,0.00262401,0.00308992
-0.00450527,0.00221235,0.00377874
-0.00315809,0.00225249,0.00310971
-0.00362318,0.00275205,0.00383749
-0.00244773,0.00253444,0.00401015
-0.00171339,0.00293996,0.00346605
-0.000799019,0.00263999,0.00373718
0.000187905,0.00252604,0.00384999
0.00112613,0.00226486,0.00321531
0.00232364,0.0020994,0.00358075
0.00348625,0.00264664,0.00371765
0.00461094,0.002809,0.00319547
0.00496883,0.00205866,0.00382552
0.00663429,0.00283691,0.00338222
0.00607395,0.00221472,0.00392856
0.00754734,0.00247451,0.00357899
0.00854491,0.00242531,0.00356106
0.00960524,0.00252733,0.00312997
0.0106543,0.00255096,0.00385669
0.0113753,0.0022791,0.00322138
0.0127792,0.00202963,0.00394899
0.0128872,0.00264743,0.00317029
-0.0126312,0.00331075,0.00315192
-0.0117773,0.00386324,0.00321336
-0.0108934,0.00363144,0.0036627
-0.00992098,0.00339831,0.00394189
-0.008567,0.00310355,0.00304678
-0.00844335,0.00375163,0.00379413
-0.00643095,0.00359291,0.00319672
-0.00556666,0.00333001,0.00361783
-0.00429196,0.00338928,0.0034603
-0.00285446,0.00316986,0.00335426
-0.00224455,0.00394695,0.00320191
-0.00163919,0.00379714,0.00399816
-0.000910618,0.00356408,0.00335686
0.000134295,0.00365557,0.00347478
0.00104373,0.00323722,0.00343542
0.00180506,0.00394713,0.00365038
0.00284616,0.00314726,0.00313746
0.00217275,0.00304409,0.00386814
0.00395329,0.00351984,0.0034432
0.0048898,0.00381889,0.00317089
0.0055464,0.00314473,0.00350518
0.00668492,0.00385071,0.00351672
0.00763385,0.00341269,0.00324961
0.00908986,0.00335026,0.00339307
0.00982695,0.00308719,0.0040149
0.0100358,0.00342759,0.00307888
0.0107334,0.00371466,0.0037645
0.0120248,0.00302675,0.00379422
0.0128204,0.00372584,0.00327323
-0.0126744,0.00419663,0.00361111
-0.0110817,0.00466191,0.00341211
-0.0119522,0.00483581,0.00387008
-0.0102733,0.00436589,0.00393544
-0.00800517,0.00457636,0.00344493
-0.00711862,0.00416125,0.00364316
-0.00617376,0.00411346,0.00400906
-0.00506342,0.00404347,0.00313158
-0.00597187,0.00446847,0.00305657
-0.00537859,0.00469176,0.00382803
-0.00421479,0.00448909,0.00341463
-0.00315576,0.00420086,0.00356361
-0.00250177,0.0049548,0.00372643
-0.00157092,0.00464409,0.00344327
0.000956738,0.00420149,0.00318553
0.000213045,0.00462489,0.00370146
0.00268891,0.00415592,0.00305923
0.0036792,0.00452313,0.00318319
0.00456096,0.00448014,0.00384224
0.00583563,0.00412129,0.0030664
0.00544718,0.0040408,0.00398317
0.00689828,0.00471467,0.00306403
0.00764125,0.00430708,0.00369219
0.0083938,0.00402885,0.00304794
0.00860919,0.00497919,0.00342744
0.00857197,0.00415441,0.00402261
0.00937012,0.004297,0.00323739
0.0104037,0.00435662,0.00307416
0.0103352,0.00495745,0.00402796
0.0115123,0.00431924,0.00392593
0.0126154,0.00436792,0.0040094
-0.0115999,0.00596417,0.00312611
-0.0103752,0.00546229,0.00364994
-0.00945919,0.0050684,0.00367618
-0.00864208,0.00528753,0.00314792
-0.00890893,0.00586482,0.00391737
-0.00769636,0.00552294,0.00339009
